花月嵐拉麵,台北車站店,這是一間主打拉麵的日本料理店。位於台北車站２樓。開放式空間方便輪椅使用者出入。車站大廳設有無障礙廁所。號稱把日本拉麵原汁原味移植到台灣來，湯頭味道濃厚！很適合愛好重口味的朋友。可以點「花」或是「月」或「嵐」套餐，分別搭配「鮮脆沙拉」、「蒜香豬肉飯」、「酥炸香雞塊」和飲料八選一，調味料也相當多元，有「紫蘇粉」、「辣?菜」和「生蒜頭」。,02-23891998,台北市中正區北平西路3號2樓,25.0479239,121.517081,蒜香奶油鐵板飯::NT$160(餐點)+120(套餐)<>白鹽叉燒拉麵::NT$160,台北市,中正區,平日::10:00$$22:00<>週末::10:00$$22:00,NT$160$$NT$280<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
公館清蒸肉圓,,這是一家主打肉圓的傳統小吃店。空間偏小。出入口設有斜坡，輪椅進出方便。沒有設置廁所，可至水源市場或捷運公館站內使用無障礙廁所。主打的清蒸肉圓裡面的肉是新鮮的後腿肉，肉質相當有彈性。老闆夫妻倆都熱情友善。,02-23655850,台北市中正區汀州路三段150號,25.013647,121.534123,清蒸肉圓::NT$35<>綜合四神湯(腸+肚)::NT$50<>貢丸湯::NT$25,台北市,中正區,平日::11:30$$22:00<>週末::11:30$$22:00,NT$25$$NT$50,店內只有一般廁所,附近設有無障礙停車位,,提供輔具優先充電服務,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
三媽臭臭鍋,公館店,這是一家小火鍋專賣店。門常保開啟狀態，方便輪椅使用者出入。走道能讓一台輪椅通行。桌椅過低且輪椅會卡住桌腳，輪椅使用者用餐較不方便。店內無廁所，可至附近捷運站使用無障礙廁所。整體空間不大，老闆娘熱情友善。,02-23656336,台北市中正區汀州路三段206號,25.012161,121.5354636,海鮮鍋::NT$100<>大腸臭臭鍋::NT$100,台北市,中正區,平日::11:00$$23:00<>週末::11:00$$23:00,NT$10$$NT$130,店內沒有廁所,附近設有無障礙停車位,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便",,
鬥牛士Pizza&Pasta,誠品站前店,這是一間Pizza、炸物吃到飽餐廳。位在台北誠品地下街53櫃位。開放式空間方便輪椅使用者出入，地下街有無障礙廁所。訂位時如有長者或行動不便者可先告知，以安排合適的位子。麵食可調整成低油、低鹽。店裡的用餐環境乾淨，空間非常寬敞舒適，裝潢簡潔，在這裡可以悠閒享受用餐的樂趣。店內只提供六十個左右的座位，假日想來用餐最好先打電話預位。,02-23705252,台北市中正區忠孝西路一段47號B1(誠品站前地下街53櫃),25.046392,121.5174304,自助式吃到飽::NT$午餐299晚餐329<>烤雞::NT$$299<>奶油培根義大利麵::NT$$299,台北市,中正區,平日::11:00$$21:30<>週末::11:00$$21:30,NT$326$$NT$356<>(需加收10%服務費),,,,,"異國料理,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
欣葉日式料理,館前店,欣葉日本料理館前店為自助式吃到飽型式的餐廳，該餐廳位於台北車站附近交通便利，最大特色是用餐空間寬敞，食材新鮮料理可口及親切的服務人員，是一家非常值得推薦的友善好餐廳，只可惜沒有無障礙廁所，但可到捷運站或百貨公司使用。,02-23713311,台北市中正區館前路12號6樓,25.0456319,121.514806,日式料理吃到飽::NT$820,台北市,中正區,平日::11:30$$22:00<>週末::11:30$$22:00,NT$410$$NT$820<>(需加收10%服務費),,,,,"異國料理,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
銀咖哩,公館店,銀咖哩是一間主打咖哩料理的餐館。推拉式玻璃門輪椅使用者需有人協助。通道寬度方便一台輪椅通行，容膝空間方便輪椅與娃娃車靠近用餐，店內只有一般廁所不便者若需使用無障礙廁所可至捷運公館站，路程約4分鐘。即叫即做，新鮮、美味，CP值頗高！,02-23644778,台北市中正區羅斯福路3段276號,25.016667,121.532031,豬排咖哩飯::NT$120,台北市,中正區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$80$$NT$300,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,聽力不太好",,
發現義大利麵,公館卡位線,這是一間專賣義大利麵的平價小餐館。臨近捷運公館站。門為推拉式玻璃門，輪椅使用者需有人協助。店內只有一般廁所，可至附近捷運站使用無障礙廁所。餐點份量大，有主食、湯、麵包和飲料無限暢飲，但餐點普通。店內桌椅排得比較密集，通道只可讓一台輪椅通行。,02-23687700,台北市中正區羅斯福路三段282號,25.016479,121.532117,蕃茄起司肉醬義大利麵::NT$120,台北市,中正區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$120$$NT$130,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
一番拉麵,,"熱烈一番亭出自於日本大夢集團，緣起於只有「七坪半的小店」，昭和47年(1972年)一號店於三重縣松阪市開幕。自此，在地方扎根，為著「一番」的名號開始努力。目前，在日本關西地區已開設一百多家分店，以8種不同型態為主題，海外也擴展至新加坡、台灣。""一番亭""在台已有十年的歷史，是台灣日本拉麵連鎖店的始祖。在台灣共有七家分店，秉持著日本拉麵精神, 將原汁原味帶到台灣, 讓喜愛日式拉麵的人能就近享用, 讓不知道日式拉麵的人能更了解日式拉麵的美味。",02-23649797,台北市中正區羅斯福路三段284巷13號,25.016082,121.531671,特製醬油風味麵::NT$190<>無::NT$無<>無::NT$無,台北市,中正區,週一$$週日::11:00$$22:30,NT$100$$NT$200,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
GoGo Pasta,公館店,這是一家主打義大利麵及手工窯烤pizza的餐廳。平順的出入口、前後推拉式門、容納輪椅通行的走道以及方便輪椅朋友用餐的容膝空間，都是店家最大的特色。店內只有二樓的一般廁所，輪椅使用者可至公館捷運站使用無障礙廁所。門口立有菜單架，進店前可先參考，用餐時間限兩小時。服務人員親切且專業，會依個別需求提供協助與服務。,02-23691680,台北市中正區羅斯福路三段316巷14號,25.0155339,121.532365,雞肉南瓜水管麵::NT$200<>蛤蜊青醬義大利麵::NT$200<>套餐自由配::NT$100,台北市,中正區,平日::11:30$$22:00<>週末::11:30$$22:00,NT$140$$NT$340<>(需加收10%服務費),,,,,西式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
頑固日式拉麵石板料理,,頑固日式拉麵位於羅斯福路小巷裡，老闆親切熱誠招呼，店內餐點美味可口，還提供免費插座可以充電，值得行動不便朋友前往享用美食，享受服務！,02-23642332,台北市中正區羅斯福路三段316巷8弄3-3號,25.0156759,121.532671,味噌拉麵::NT$120元<>石板雞柳飯::NT$140元<>石板韓式泡菜豬肉泡飯::NT$140,台北市,中正區,平日::11:00$$22:00週末::08:30$$18:30,NT$70$$NT$200,,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,友善充電座",,
Naissance Coffee友善環境內容不符,金研門市,這是一間把輕食、咖啡和書店結合在一起的複合式餐廳。隱身在金融研訓院裡，臨近捷運台電大樓站，交通便利。感應式自動玻璃門方便輪椅使用者出入。大樓內即設有無障礙廁所。餐點有義大利麵、燉飯、三明治等各種選擇。店內提供免費WIFI，服務人員態度友善。有戶外座位區，非常適合想曬曬溫暖太陽的朋友，不論三五好友或一人獨處，都是個不錯的好地方。,02-33653599,台北市中正區羅斯福路三段62號,25.0212309,121.527174,匈牙利辣腸義大利麵::NT$160<>挪威燻鮭魚義大利麵::NT$180<>挪威燻鮭魚三明治::NT$140,台北市,中正區,平日::08:30$$22:00<>,NT$85$$NT$200,,,,,"西式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi",,
鮮天下,公館店,這是一家鍋貼水餃專賣店。開放式空間方便輪椅使用者出入。走道能??一台輪椅通行。桌椅有容膝空間方便輪椅使用者用餐。店內只有一般廁所，可至附近的公館捷運站使用無障礙廁所。店內有麵 、水餃、小菜等簡易餐食，家常菜味道好，用料實在，價格平易近人，服務速度快，態度友善。,02-23691055,台北市中正區羅斯福路四段108巷2號,25.0132817,121.5353195,餛飩麵::NT$50<>酸辣湯::NT$30<>小黃瓜::NT$30,台北市,中正區,平日::8:00$$23:00<>週末::8:00$$23:00/n,NT$15$$NT$60,,,,,中式餐廳,,,
頂呱呱,公館店,這是一間連鎖速食店。臨近捷運公館站。開放式空間方便輪椅使用者出入。店內只有一般廁所，可至附近捷運站使用無障礙廁所。店內空間不大，座位為沙發和可移動式混合(4人座即2位沙發2位可移式)，建議至多2台輪椅前往。服務生屬於被動型，需要主動開口請求幫忙，但態度還算和善。,02-23686341,台北市中正區羅斯福路四段134號,25.0129485,121.5358227,3號原味炸雞餐::NT$119<>呱呱包::NT$45,台北市,中正區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$20$$NT$439,,,,,西式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
公館大腸麵線店,,這是一間以麵線聞名的小吃店。臨近捷運公館站。店內沒有廁所，無障礙廁所可至捷運站使用。小小約10坪的店面，約有20個座位，店裡塞得滿滿的，輪椅跟旁人一樣要找空間才進得去。麵線、臭豆腐、甜不辣和泡菜都還不錯。吃完小吃再逛逛商圈，是不錯的行程。,02-23679895,台北市中正區羅斯福路四段138號之1,25.0128126,121.5358746,大腸麵線::NT$大50，小40<>脆皮臭豆腐::NT$大50，小40<>甜不辣::NT$大50，小40,台北市,中正區,平日::11:00$$23:30<>週末::11:00$$23:30,NT$30$$NT$55,店內沒有廁所,附近設有無障礙停車位,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
新卡莎素食西餐廳,,這是一間以素燉飯、素義大利麵為主的素食餐廳。按壓式自動玻璃門方便輪椅使用者出入。店內只有一般廁所，可至附近的公館捷運站使用無障礙廁所。餐點特別，老闆娘熱情待客，很樂於提供協助。,02-23653339,台北市中正區羅斯福路四段52巷1號1樓,25.0147431,121.5334062,乳酪焗烤猴頭菇飯::NT$280<>薯球::NT$100,台北市,中正區,平日::11:30$$21:30<>週末::11:30$$21:30<>午休::14:30$$17:00<>公休::禮拜二,NT$100$$NT$580<>(需加收10%服務費),,,,,"西式餐廳,複合餐廳,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
聖多斯研磨咖啡,,這是一間以簡餐、輕食和飲品為主的咖啡廳。臨近捷運大橋頭站。推拉式玻璃門輪椅使用者需有人協助。店內只有一般廁所，可至附近捷運站使用無障礙廁所。網友評鑑5顆星，老闆娘服務親切，下午茶時間很安靜，適合看書，是男女友談戀愛好地方。,02-25574990,台北市大同區民權西路148號一樓,25.0627648,121.5152953,柳橙汁::NT$100~150<>聖多斯咖啡::NT$100~150<>鬆餅::NT$50,台北市,大同區,平日::11:00$$21:30<>週末::11:00$$21:30<>公休::禮拜日,NT$50$$NT$150,,,,,"西式餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
新濟州韓式豆腐鍋,,這是一間以韓式鍋燒麵、火鍋和石鍋拌飯為主的餐廳。感應式自動玻璃門方便輪椅使用者出入。店內廁所在二樓，無電梯，可至附近的中山捷運站使用無障礙廁所。店內雖然沒有很寬敞，但整齊明亮，需在櫃檯自助點餐，餐點辣度可自行選擇。餐點美味、服務親切，值得推薦。,02-25590555,台北市大同區南京西路27-1號,25.0528685,121.520164,韓式海鮮豆腐鍋::NT$150<>韓式石鍋拌飯::NT$150,台北市,大同區,平日::11:00$$22:30<>週末::11:00$$22:30,NT$150$$NT$150<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
觀世音素菜餐廳,,觀世音素菜餐廳是一間推廣素齋的餐廳，該餐廳友善環境做的相當好，例如大門入口處設有斜坡，並有電梯可通往二樓，用餐空間非常寬敞，可容一台輪椅跟人通行無礙，餐點精緻可口服務生熱情友善，只可惜目前沒有無障礙廁所，但200M內有捷運站有無障礙廁所可供使用，負責人說預計明年將增設無障礙廁所，所以這是一間非常值得推薦的友善好餐廳。,02-25963488,台北市中山區民權東路二段29號,25.0627838,121.5293412,豆苗玉排::NT$420<>素鵝::NT$360<>蒸餃::NT$120,台北市,中山區,週一$$週日::<>午餐::09:00$$14:00<>晚餐::17:00$$21:00,NT$40$$NT$600,,,,,"中式餐廳,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
please普莉斯茶館,,這是一間以輕食、下午茶為主的複合式餐廳。臨近捷運松江南京站，出站後約莫步行五分鐘即可到達。門為推拉式玻璃門，輪椅使用者需有人協助。門口斜坡略陡，輪椅行走要格外小心。店內只有一般廁所，可至附近的捷運站使用無障礙廁所。店內提供免費無線上網，另有會議室可租用。價格中上，服務尚可，白開水和紙巾需自取。,02-25681416,台北市中山區松江路132巷17號1F,25.0529848,121.5309173,番茄乳酪烤餅::NT$130,台北市,中山區,平日::07:30$$21:30<>週末::07:30$$18:00,NT$80$$NT$280,,,,,"西式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
雞家莊,台北錦州店,這是一家主打熱炒料理的餐廳。感應式自動玻璃雙開門方便輪椅使用者出入。走道能讓一台輪椅通行。桌椅容膝空間足夠。店內只有一般廁所，可至捷運松江南京站使用無障礙廁所。本店的白飯有加雞油，雞蛋黑焦糖布丁是本店招牌，深受客人喜愛。,02-25815954,台北市中山區長春路55號,25.0550516,121.5260919,三杯雞::NT$460<>(焦糖布丁::NT$160<>麻辣豆腐::NT$300,台北市,中山區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$160$$NT$500<>(需加收10%服務費),店內只有一般廁所,附近無停車位,,,"中式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
隨意鳥地方義大利菜,大直旗鑑店,這是一間以義大利麵和各式排餐為主的餐廳。位於內湖美麗華後方，臨近捷運劍南路站。門為推拉式玻璃門，輪椅使用者需有人協助。店內只有一般廁所，可至附近捷運站使用無障礙廁所。大直店設有停車場及專用電梯。其店內空間寬敞舒適。裝潢低調但不失奢華。服務生態度親切和善。餐點美味、種類多樣。讓您來到店內有賓至如歸之感，值得推薦。,02-85020002,台北市中山區植福路215號1.2樓,25.0828493,121.5606785,義式番茄焗烤千層麵::NT$430<>奶油大蒜麵包::NT$110,台北市,中山區,週一$$週日::<>午餐::11:30$$14:30<>晚餐::17:30$$21:00,NT$500$$NT$2000<>(需加收10%服務費),,,,,"西式餐廳,異國料理,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
